chromosome	start	end	score
chr2	165203842	165203843	3.88054
chr2	165203843	165203844	3.85138
chr2	165203844	165203845	3.87395
chr2	165203845	165203846	3.89557
chr2	165203846	165203847	3.85755
chr2	165203847	165203848	3.84594
chr2	165203848	165203849	3.87372
chr2	165203849	165203850	3.79821
chr2	165203850	165203851	3.86953
chr2	165203851	165203852	3.80959
chr2	165203852	165203853	3.83408
chr2	165203853	165203854	3.82929
chr2	165203854	165203855	3.87947
chr2	165203855	165203856	3.90402
chr2	165203856	165203857	3.99192
chr2	165203857	165203858	3.94492
chr2	165203858	165203859	3.93438
chr2	165203859	165203860	3.8863
chr2	165203860	165203861	3.88564
chr2	165203861	165203862	3.69666
chr2	165203862	165203863	3.74767
chr2	165203863	165203864	3.73043
chr2	165203864	165203865	3.67151
chr2	165203865	165203866	3.68366
chr2	165203866	165203867	3.53929
chr2	165203867	165203868	3.55277
chr2	165203868	165203869	3.54774
chr2	165203869	165203870	3.55127
chr2	165203870	165203871	3.57019
chr2	165203871	165203872	3.52791
chr2	165203872	165203873	3.51534
chr2	165203873	165203874	3.50534
chr2	165203874	165203875	3.32911
chr2	165203875	165203876	3.29235
chr2	165203876	165203877	3.30043
chr2	165203877	165203878	3.29642
chr2	165203878	165203879	3.27402
chr2	165203879	165203880	3.27594
chr2	165203880	165203881	3.26875
chr2	165203881	165203882	3.21378
chr2	165203882	165203883	3.15438
chr2	165203883	165203884	3.10851
chr2	165203884	165203885	3.06486
chr2	165203885	165203886	3.05971
chr2	165203886	165203887	3.05205
chr2	165203887	165203888	3.04546
chr2	165203888	165203889	3.00833
chr2	165203889	165203890	2.99869
chr2	165203890	165203891	2.88899
chr2	165203891	165203892	2.8542
chr2	165203892	165203893	2.76929
chr2	165203893	165203894	2.65905
chr2	165203894	165203895	2.60037
chr2	165203895	165203896	2.53936
chr2	165203896	165203897	2.46427
chr2	165203897	165203898	2.376
chr2	165203898	165203899	2.3163
chr2	165203899	165203900	2.14235
chr2	165203900	165203901	2.10055
chr2	165203901	165203902	2.04306
chr2	165203902	165203903	1.97959
chr2	165203903	165203904	1.92498
chr2	165203904	165203905	1.87204
chr2	165203905	165203906	1.86336
chr2	165203906	165203907	1.80198
chr2	165203907	165203908	1.78743
chr2	165203908	165203909	1.77976
chr2	165203909	165203910	1.74635
chr2	165203910	165203911	1.74228
chr2	165203911	165203912	1.70773
chr2	165203912	165203913	1.69833
chr2	165203913	165203914	1.69126
chr2	165203914	165203915	1.6903
chr2	165203915	165203916	1.73389
chr2	165203916	165203917	2.18611
chr2	165203917	165203918	2.34354
chr2	165203918	165203919	2.46276
chr2	165203919	165203920	2.74647
chr2	165203920	165203921	2.80115
chr2	165203921	165203922	2.99186
chr2	165203922	165203923	3.00564
chr2	165203923	165203924	3.1066
chr2	165203924	165203925	3.34378
chr2	165203925	165203926	3.37073
chr2	165203926	165203927	3.45756
chr2	165203927	165203928	3.52289
chr2	165203928	165203929	3.58163
chr2	165203929	165203930	3.67139
chr2	165203930	165203931	3.78241
chr2	165203931	165203932	3.84205
chr2	165203932	165203933	3.93421
chr2	165203933	165203934	4.05067
chr2	165203934	165203935	4.16582
chr2	165203935	165203936	4.2054
chr2	165203936	165203937	4.11786
chr2	165203937	165203938	3.69971
chr2	165203938	165203939	3.83558
chr2	165203939	165203940	4.33432
chr2	165203940	165203941	4.60564
chr2	165203941	165203942	4.66199
chr2	165203942	165203943	4.68097
chr2	165203943	165203944	4.7475
chr2	165203944	165203945	4.84767
chr2	165203945	165203946	4.85229
chr2	165203946	165203947	4.99163
chr2	165203947	165203948	4.98983
chr2	165203948	165203949	5.00929
chr2	165203949	165203950	5.05025
chr2	165203950	165203951	5.10535
chr2	165203951	165203952	5.16415
chr2	165203952	165203953	5.16966
chr2	165203953	165203954	5.60055
chr2	165203954	165203955	5.6336
chr2	165203955	165203956	5.64139
chr2	165203956	165203957	5.63684
chr2	165203957	165203958	5.7042
chr2	165203958	165203959	5.72617
chr2	165203959	165203960	5.99156
chr2	165203960	165203961	6.04809
chr2	165203961	165203962	6.05917
chr2	165203962	165203963	6.0457
chr2	165203963	165203964	6.01965
chr2	165203964	165203965	6.03905
chr2	165203965	165203966	6.10684
chr2	165203966	165203967	6.07678
chr2	165203967	165203968	6.11899
chr2	165203968	165203969	6.12989
chr2	165203969	165203970	6.17678
chr2	165203970	165203971	6.16702
chr2	165203971	165203972	6.24229
chr2	165203972	165203973	6.25342
chr2	165203973	165203974	6.28378
chr2	165203974	165203975	6.38288
chr2	165203975	165203976	6.37713
chr2	165203976	165203977	6.38402
chr2	165203977	165203978	6.38139
chr2	165203978	165203979	6.38235
chr2	165203979	165203980	6.39672
chr2	165203980	165203981	6.39336
chr2	165203981	165203982	6.40402
chr2	165203982	165203983	6.41181
chr2	165203983	165203984	6.4257
chr2	165203984	165203985	6.42731
chr2	165203985	165203986	6.45713
chr2	165203986	165203987	6.45923
chr2	165203987	165203988	6.45707
chr2	165203988	165203989	6.46204
chr2	165203989	165203990	6.4724
chr2	165203990	165203991	6.47282
chr2	165203991	165203992	6.4742
chr2	165203992	165203993	6.48007
chr2	165203993	165203995	6.48611
chr2	165203995	165203997	6.48983
chr2	165203997	165203998	6.48791
chr2	165203998	165203999	6.48438
chr2	165203999	165204000	6.47977
chr2	165204000	165204001	6.44067
chr2	165204001	165204003	6.44276
chr2	165204003	165204004	6.44037
chr2	165204004	165204005	6.43348
chr2	165204005	165204006	6.43168
chr2	165204006	165204007	6.4266
chr2	165204007	165204008	6.41887
chr2	165204008	165204009	6.41342
chr2	165204009	165204010	6.41168
chr2	165204010	165204011	6.40677
chr2	165204011	165204012	6.40438
chr2	165204012	165204013	6.40066
chr2	165204013	165204014	6.38797
chr2	165204014	165204015	6.27995
chr2	165204015	165204016	5.77611
chr2	165204016	165204017	5.38917
chr2	165204017	165204018	5.25294
chr2	165204018	165204019	5.16575
chr2	165204019	165204020	4.88252
chr2	165204020	165204021	4.84258
chr2	165204021	165204022	4.64683
chr2	165204022	165204023	4.64821
chr2	165204023	165204024	4.56833
chr2	165204024	165204025	4.3203
chr2	165204025	165204026	4.29455
chr2	165204026	165204027	4.22203
chr2	165204027	165204028	4.17257
chr2	165204028	165204029	4.10299
chr2	165204029	165204030	4.01293
chr2	165204030	165204031	3.91167
chr2	165204031	165204032	3.8385
chr2	165204032	165204033	3.72042
chr2	165204033	165204034	3.59287
chr2	165204034	165204035	3.45922
chr2	165204035	165204036	3.38227
chr2	165204036	165204037	3.37449
chr2	165204037	165204038	3.34251
chr2	165204038	165204039	3.21221
chr2	165204039	165204040	2.65358
chr2	165204040	165204041	2.42263
chr2	165204041	165204042	2.377
chr2	165204042	165204043	2.36005
chr2	165204043	165204044	2.29586
chr2	165204044	165204045	2.18562
chr2	165204045	165204046	2.16311
chr2	165204046	165204047	2.00807
chr2	165204047	165204048	1.99532
chr2	165204048	165204049	1.95945
chr2	165204049	165204050	1.90502
chr2	165204050	165204051	1.84136
chr2	165204051	165204052	1.74579
chr2	165204052	165204053	1.71256
chr2	165204053	165204054	1.26454
chr2	165204054	165204055	1.23916
chr2	165204055	165204056	1.20287
chr2	165204056	165204057	1.1982
chr2	165204057	165204058	1.10203
chr2	165204058	165204059	1.06167
chr2	165204059	165204060	0.797543
chr2	165204060	165204061	0.738322
chr2	165204061	165204062	0.710775
chr2	165204062	165204063	0.696582
chr2	165204063	165204064	0.692511
chr2	165204064	165204065	0.674366
chr2	165204065	165204066	0.579215
chr2	165204066	165204067	0.522092
chr2	165204067	165204068	0.511314
chr2	165204068	165204069	0.506644
chr2	165204069	165204070	0.455088
chr2	165204070	165204071	0.453112
chr2	165204071	165204072	0.376763
chr2	165204072	165204073	0.349698
chr2	165204073	165204074	0.328501
chr2	165204074	165204075	0.206884
chr2	165204075	165204076	0.197664
chr2	165204076	165204078	0.186585
chr2	165204078	165204079	0.179938
chr2	165204079	165204081	0.157543
chr2	165204081	165204082	0.152992
chr2	165204082	165204083	0.142873
chr2	165204083	165204084	0.125568
chr2	165204084	165204085	0.124012
chr2	165204085	165204086	0.094191
chr2	165204086	165204088	0.086945
chr2	165204088	165204089	0.072575
chr2	165204089	165204090	0.068623
chr2	165204090	165204091	0.063233
chr2	165204091	165204092	0.053173
chr2	165204092	165204093	0.046226
chr2	165204093	165204095	0.044251
chr2	165204095	165204097	0.038263
chr2	165204097	165204098	0.036586
chr2	165204098	165204099	0.02503
chr2	165204099	165204100	0.038922
chr2	165204100	165204102	0.040538
chr2	165204102	165204105	0.042335
chr2	165204105	165204108	0.0397
chr2	165204108	165204109	0.031317
chr2	165204109	165204114	0.029879
chr2	165204114	165204121	0.025509
chr2	165204121	165204125	0.019939
chr2	165204125	165204127	0.015089
chr2	165204127	165204139	0.013473
chr2	165204139	165204180	0.008384
chr2	165204180	165204189	0.005749
chr2	165204189	165204198	0.008384
chr2	165204198	165204201	0.004431
chr2	165204201	165204205	0.002635
chr2	165204205	165204271	0.006108
chr2	165204271	165204289	0.007905
chr2	165204289	165204305	0.00527
chr2	165204305	165204370	0.001797
chr2	165204384	165204484	0.002396
chr2	165204513	165204549	0.002396
chr2	165204549	165204600	0.004132
chr2	165204600	165204613	0.006826
chr2	165204613	165204649	0.004431
chr2	165204649	165204700	0.002694
chr2	165204768	165204775	0.001437
chr2	165204775	165204868	0.003174
chr2	165204868	165204875	0.001737
chr2	165204890	165204897	0.001497
chr2	165204897	165204953	0.002934
chr2	165204953	165204990	0.005628
chr2	165204990	165204997	0.004131
chr2	165204997	165205020	0.002694
chr2	165205020	165205053	0.004191
chr2	165205053	165205120	0.001497
chr2	165205401	165205501	0.002096
chr2	165205535	165205582	0.002096
chr2	165205582	165205589	0.003474
chr2	165205589	165205635	0.005091
chr2	165205635	165205682	0.002995
chr2	165205682	165205685	0.001617
chr2	165205685	165205689	0.003294
chr2	165205689	165205785	0.001617
chr2	165205796	165205817	0.033652
chr2	165205817	165205820	0.037665
chr2	165205820	165205826	0.040598
chr2	165205826	165205828	0.043292
chr2	165205828	165205831	0.040657
chr2	165205831	165205837	0.037724
chr2	165205837	165205896	0.035029
chr2	165205896	165205917	0.001378
chr2	165205964	165206039	0.004431
chr2	165206039	165206053	0.006408
chr2	165206053	165206056	0.010899
chr2	165206056	165206064	0.04455
chr2	165206064	165206139	0.040059
chr2	165206139	165206153	0.038083
chr2	165206153	165206156	0.033652
chr2	165206165	165206264	0.001976
chr2	165206413	165206466	0.001856
chr2	165206466	165206513	0.003833
chr2	165206513	165206566	0.001976
chr2	165206591	165206656	0.001976
chr2	165206656	165206691	0.003833
chr2	165206691	165206706	0.001856
chr2	165206706	165206756	0.005988
chr2	165206756	165206806	0.004132
chr2	165206911	165206967	0.004132
chr2	165206967	165206977	0.009341
chr2	165206977	165207011	0.011137
chr2	165207011	165207032	0.007006
chr2	165207032	165207043	0.008922
chr2	165207043	165207067	0.014191
chr2	165207067	165207077	0.008922
chr2	165207077	165207123	0.007126
chr2	165207123	165207132	0.009102
chr2	165207132	165207143	0.007126
chr2	165207143	165207155	0.001917
chr2	165207155	165207223	0.003713
chr2	165207223	165207247	0.001796
chr2	165207247	165207255	0.003892
chr2	165207255	165207266	0.002096
chr2	165207266	165207347	0.003473
chr2	165207347	165207366	0.001377
chr2	165207379	165207405	0.002096
chr2	165207405	165207479	0.003473
chr2	165207479	165207504	0.001377
chr2	165207615	165207715	0.001677
chr2	165207843	165207943	0.001677
chr2	165207950	165208036	0.003294
chr2	165208036	165208041	0.007725
chr2	165208041	165208050	0.01036
chr2	165208050	165208079	0.007066
chr2	165208079	165208097	0.008683
chr2	165208097	165208112	0.011976
chr2	165208112	165208113	0.115688
chr2	165208113	165208114	0.125868
chr2	165208114	165208115	0.131138
chr2	165208115	165208121	0.13533
chr2	165208121	165208122	0.14048
chr2	165208122	165208124	0.148144
chr2	165208124	165208126	0.152695
chr2	165208126	165208127	0.153772
chr2	165208127	165208131	0.14964
chr2	165208131	165208132	0.150838
chr2	165208132	165208134	0.149042
chr2	165208134	165208135	0.148443
chr2	165208135	165208136	0.148623
chr2	165208136	165208137	0.142514
chr2	165208137	165208138	0.139101
chr2	165208138	165208140	0.143771
chr2	165208140	165208141	0.145627
chr2	165208141	165208145	0.142992
chr2	165208145	165208149	0.145686
chr2	165208149	165208150	0.148261
chr2	165208150	165208151	0.147303
chr2	165208151	165208152	0.146286
chr2	165208152	165208153	0.157065
chr2	165208153	165208154	0.155149
chr2	165208154	165208156	0.15449
chr2	165208156	165208159	0.15431
chr2	165208159	165208162	0.151675
chr2	165208162	165208163	0.14952
chr2	165208163	165208164	0.151436
chr2	165208164	165208165	0.149939
chr2	165208165	165208166	0.152095
chr2	165208166	165208167	0.155748
chr2	165208167	165208169	0.153652
chr2	165208169	165208170	0.152574
chr2	165208170	165208171	0.149282
chr2	165208171	165208172	0.148683
chr2	165208172	165208173	0.154312
chr2	165208173	165208174	0.149581
chr2	165208174	165208175	0.151317
chr2	165208175	165208176	0.149162
chr2	165208176	165208179	0.151736
chr2	165208179	165208180	0.15006
chr2	165208180	165208181	0.147425
chr2	165208181	165208186	0.148563
chr2	165208186	165208187	0.146587
chr2	165208187	165208189	0.149221
chr2	165208189	165208190	0.147485
chr2	165208190	165208191	0.145869
chr2	165208191	165208192	0.14497
chr2	165208192	165208195	0.141857
chr2	165208195	165208196	0.145989
chr2	165208196	165208197	0.141018
chr2	165208197	165208198	0.13539
chr2	165208198	165208199	0.132156
chr2	165208199	165208201	0.128443
chr2	165208201	165208202	0.130479
chr2	165208202	165208204	0.131976
chr2	165208204	165208206	0.138323
chr2	165208206	165208210	0.136767
chr2	165208210	165208211	0.134671
chr2	165208211	165208212	0.131257
chr2	165208212	165208214	0.123174
chr2	165208214	165208215	0.120539
chr2	165208215	165208217	0.118383
chr2	165208217	165208218	0.119101
chr2	165208218	165208219	0.121796
chr2	165208219	165208220	0.123293
chr2	165208220	165208221	0.12491
chr2	165208221	165208222	0.123532
chr2	165208222	165208224	0.119162
chr2	165208224	165208227	0.11994
chr2	165208227	165208231	0.119521
chr2	165208231	165208232	0.117126
chr2	165208232	165208234	0.115508
chr2	165208234	165208235	0.113293
chr2	165208235	165208236	0.112394
chr2	165208236	165208238	0.110299
chr2	165208238	165208239	0.098503
chr2	165208239	165208240	0.100719
chr2	165208240	165208243	0.1003
chr2	165208243	165208244	0.102875
chr2	165208244	165208245	0.10509
chr2	165208245	165208249	0.102396
chr2	165208249	165208250	0.099821
chr2	165208250	165208251	0.097725
chr2	165208251	165208252	0.094911
chr2	165208252	165208253	0.085629
chr2	165208253	165208254	0.090538
chr2	165208254	165208256	0.090597
chr2	165208256	165208262	0.088921
chr2	165208262	165208263	0.083651
chr2	165208263	165208264	0.091375
chr2	165208264	165208265	0.095207
chr2	165208265	165208266	0.026705
chr2	165208266	165208268	0.024908
chr2	165208268	165208270	0.019758
chr2	165208270	165208272	0.020957
chr2	165208272	165208279	0.015328
chr2	165208279	165208296	0.013652
chr2	165208296	165208317	0.015029
chr2	165208317	165208318	0.017244
chr2	165208318	165208322	0.01461
chr2	165208322	165208329	0.016766
chr2	165208329	165208334	0.018981
chr2	165208334	165208342	0.021256
chr2	165208342	165208353	0.022693
chr2	165208353	165208354	0.017724
chr2	165208354	165208361	0.016107
chr2	165208361	165208370	0.017724
chr2	165208370	165208375	0.013292
chr2	165208375	165208380	0.016586
chr2	165208380	165208393	0.020238
chr2	165208393	165208396	0.022394
chr2	165208396	165208417	0.021017
chr2	165208417	165208422	0.018861
chr2	165208422	165208427	0.016705
chr2	165208427	165208428	0.018741
chr2	165208428	165208433	0.016526
chr2	165208433	165208434	0.01982
chr2	165208434	165208442	0.017545
chr2	165208442	165208448	0.016108
chr2	165208448	165208449	0.017844
chr2	165208449	165208450	0.019221
chr2	165208450	165208461	0.021437
chr2	165208461	165208468	0.01988
chr2	165208468	165208474	0.023113
chr2	165208474	165208475	0.025388
chr2	165208475	165208480	0.022095
chr2	165208480	165208484	0.018382
chr2	165208484	165208489	0.019759
chr2	165208489	165208493	0.021436
chr2	165208493	165208527	0.020658
chr2	165208527	165208533	0.019939
chr2	165208533	165208548	0.016646
chr2	165208548	165208549	0.014969
chr2	165208549	165208550	0.013652
chr2	165208550	165208551	0.011436
chr2	165208551	165208568	0.013052
chr2	165208568	165208569	0.009819
chr2	165208569	165208573	0.020537
chr2	165208573	165208584	0.018262
chr2	165208584	165208585	0.016885
chr2	165208585	165208586	0.019101
chr2	165208586	165208589	0.017484
chr2	165208589	165208593	0.015748
chr2	165208593	165208596	0.017305
chr2	165208596	165208609	0.023113
chr2	165208609	165208615	0.03377
chr2	165208615	165208627	0.035806
chr2	165208627	165208634	0.034429
chr2	165208634	165208669	0.035986
chr2	165208669	165208682	0.025328
chr2	165208682	165208685	0.026466
chr2	165208685	165208693	0.02425
chr2	165208693	165208696	0.021256
chr2	165208696	165208709	0.015448
chr2	165208709	165208712	0.00473
chr2	165208712	165208715	0.007724
chr2	165208715	165208734	0.005688
chr2	165208734	165208735	0.004132
chr2	165208735	165208741	0.00994
chr2	165208741	165208782	0.011077
chr2	165208782	165208812	0.00994
chr2	165208812	165208819	0.006946
chr2	165208819	165208820	0.008084
chr2	165208820	165208835	0.00964
chr2	165208835	165208840	0.003832
chr2	165208840	165208841	0.002694
